language,lect,s_citation,m_citation,s_gloss,m_gloss,class,source,contributor,glottocode
Chechen,,maalxqietar,,sunrise,,D;D,,Johana Nichols,chec1245
Chechen,,qo,,"dung, cow dung",,D;D,,Johana Nichols,chec1245
Chechen,,bazhan,,rye,,D;D,,Johana Nichols,chec1245
Chechen,,qoxkar,,"one sackful of grain; pouring out of grain; grain for grinding (in mill)
",,D;D,,Johana Nichols,chec1245
Chechen,,kyygajooza,,manuscript; handwriting,,D;D,,Johana Nichols,chec1245
Chechen,,q'aerq'a / q'aarq'a,,"liquor, spirits, hard liquor",,D;D,,Johana Nichols,chec1245
Chechen,,q'iemat,,"the end of the world; calamity, catastrophe",,D;D,,Johana Nichols,chec1245
Chechen,,q'iemat-de,,"judgment day, end of the world
",,D;D,,Johana Nichols,chec1245
Chechen,,q'oola,,"theft, robbery
",,D;D,,Johana Nichols,chec1245
Chechen,,q'oratuoxar,,"hail, hailstorm",,D;D,,Johana Nichols,chec1245
Chechen,,Q'oraan,,Koran,,D;D,,Johana Nichols,chec1245
Chechen,,q'uut'a,,"illegitimate child, bastard",,D;D,,Johana Nichols,chec1245
Chechen,,q'ux,,"tall weeds
",,D;D,,Johana Nichols,chec1245
Chechen,,k'aadi,,"fabric, material, cloth",,D;D,,Johana Nichols,chec1245
Chechen,,k'ai,,"handle (of pot, pail, etc.)",,D;D,,Johana Nichols,chec1245
Chechen,,k'ai,,cataract,,D;D,,Johana Nichols,chec1245
Chechen,,k'aiho'a,,"white of egg, egg white",,D;D,,Johana Nichols,chec1245
Chechen,,k'ira,,week; Sunday,,D;D,,Johana Nichols,chec1245
Chechen,,k'irande,,Sunday,,D;D,,Johana Nichols,chec1245
Chechen,,k'uomal-tai,,"very strong cord, very strong thread; heavy-duty cord or thread
",,D;D,,Johana Nichols,chec1245
Chechen,,k'oxcalg,,"thorn, briar; cleat ",,D;D,,Johana Nichols,chec1245
Chechen,,lag,,"seed, stone, pit (of fruit); eye for mounting padlock; trigger of gun
",,D;D,,Johana Nichols,chec1245
Chechen,,laamast,,"tradition, custom",,D;D,,Johana Nichols,chec1245
Chechen,,lapdaari,,iridescent silk fabric,,D;D,,Johana Nichols,chec1245
Chechen,,lahwa,,"stores of meat, supplies of meat",,D;D,,Johana Nichols,chec1245
Chechen,,laahwta,,"burial niche, lateral niche (in Muslim tomb)
",,D;D,,Johana Nichols,chec1245
Chechen,,laenga,,"small leather ball with metal inside or on the bottom, tossed with the foot in a children's game",,D;D,,Johana Nichols,chec1245
Chechen,,leushik,,"shaving, shavings; filings
",,D;D,,Johana Nichols,chec1245
Chechen,,liegar,,fall; declension,,D;D,,Johana Nichols,chec1245
Chechen,,lied.ar,,"deception; interrogation, examination (legal)
",,D;D,,Johana Nichols,chec1245
Chechen,,leezhig,,"wineskin, water skin; belly
",,D;D,,Johana Nichols,chec1245
Chechen,,lila,,bluing,,D;D,,Johana Nichols,chec1245
Chechen,,litta,,haystack,,D;D,,Johana Nichols,chec1245
Chechen,,lom,,"pickaxe, pick (tool for breaking up hard earth: metal shaft with sharp end)",,D;D,,Johana Nichols,chec1245
Chechen,,loeralla,,"medical treatment, medical attention; cure",,D;D,,Johana Nichols,chec1245
Chechen,,lughat,,dictionary,,D;D,,Johana Nichols,chec1245
Chechen,,lyyta,,stirrup,,D;D,,Johana Nichols,chec1245
Chechen,,stomma-kiexat,,cardboard,,D;D,,Johana Nichols,chec1245
Chechen,,malar,,"beverage, drink; liquor, alcoholic beverage",,D;D,,Johana Nichols,chec1245
Chechen,,maalxlaacar,,"eclipse of the sun, solar eclipse",,D;D,,Johana Nichols,chec1245
Chechen,,maangal-lerg,,"scythe handle
",,D;D,,Johana Nichols,chec1245
Chechen,,maarghal,,"withe, switch; shoot, sprout",,D;D,,Johana Nichols,chec1245
Chechen,,maarie,,marriage,,D;D,,Johana Nichols,chec1245
Chechen,,marzhaan,,coral,,D;D,,Johana Nichols,chec1245
Chechen,,marta,,"brunch, breakfast, lunch",,D;D,,Johana Nichols,chec1245
Chechen,,marchuo,,shroud,,D;D,,Johana Nichols,chec1245
Chechen,,hwazhar,,"attempt, try",,D;D,,Johana Nichols,chec1245
Chechen,,masal,,example,,D;D,,Johana Nichols,chec1245
Chechen,,maxmar,,"brocade
",,D;D,,Johana Nichols,chec1245
Chechen,,maezhdig,,mosque,,D;D,,Johana Nichols,chec1245
Chechen,,maerk'azh-laamaz,,evening prayer,,D;D,,Johana Nichols,chec1245
Chechen,,maewda,,"deposit, bed, lode (of e.g. minerals in the earth)
",,D;D,,Johana Nichols,chec1245
Chechen,,maewna / maewana,,"meaning, sense",,D;D,,Johana Nichols,chec1245
Chechen,,mercxaldig,,"swift, martin",,D;D,,Johana Nichols,chec1245
Chechen,,minga,,"birthmark
",,D;D,,Johana Nichols,chec1245
Chechen,,misarbuolat,,magnet,,D;D,,Johana Nichols,chec1245
Chechen,,morzgal,,smallpox; smallpox vaccination scar,,D;D,,Johana Nichols,chec1245
Chechen,,moqa,,"penknife; shaving knife
",,D;D,,Johana Nichols,chec1245
Chechen,,moxkbiegor,,earthquake,,D;D,,Johana Nichols,chec1245
Chechen,,mochghal / mocchaghal / mochxal,,"jaw, lower jaw, jawbone",,D;D,,Johana Nichols,chec1245
Chechen,,muhar / mughar,,"ring (jewelry); stamp
",,D;D,,Johana Nichols,chec1245
Chechen,,naaq'ostalla,,"fellowship; help, assistance, cooperation",,D;D,,Johana Nichols,chec1245
Chechen,,naana-xuutal,,"main stem or trunk of vine
",,D;D,,Johana Nichols,chec1245
Chechen,,nappagha,,"ration, food provision; food allowance, food allotment; board
",,D;D,,Johana Nichols,chec1245
Chechen,,hwiesap,,"calculation, sum, computation, problem; plan",,D;D,,Johana Nichols,chec1245
Chechen,,neeka,,"swim, swimming; stroke (in swimming)
",,D;D,,Johana Nichols,chec1245
Chechen,,niaw,,"skin, pelt, hide ",,D;D,,Johana Nichols,chec1245
Chechen,,niawalt,,curse,,D;D,,Johana Nichols,chec1245
Chechen,,nigat,,"vow, oath
",,D;D,,Johana Nichols,chec1245
Chechen,,nox,,"plow
",,D;D,,Johana Nichols,chec1245
Chechen,,nuskal,,bride ,,D;D,,Johana Nichols,chec1245
Chechen,,nwaeucick,,caterpillar,,D;D,,Johana Nichols,chec1245
Chechen,,orma,,"pounded flax, prepared flax
",,D;D,,Johana Nichols,chec1245
Chechen,,oarca,,"emergency call; alarm; guard, watch
",,D;D,,Johana Nichols,chec1245
Chechen,,orshot,,Monday,,D;D,,Johana Nichols,chec1245
Chechen,,orshotde,,Monday,,D;D,,Johana Nichols,chec1245
Chechen,,ooxana,,"arable land, arable; plowed land; plowing",,D;D,,Johana Nichols,chec1245
Chechen,,parduo,,"film, membrane
",,D;D,,Johana Nichols,chec1245
Chechen,,parz,,"obligation, debt; precept, commandment
",,D;D,,Johana Nichols,chec1245
Chechen,,patar,,"bud; leaf bud, growth bud, flower bud; down, fluff
",,D;D,,Johana Nichols,chec1245
Chechen,,piezag,,"leather boots
",,D;D,,Johana Nichols,chec1245
Chechen,,peelag,,feather,,D;D,,Johana Nichols,chec1245
Chechen,,pitana,,"provocation, intrigue",,D;D,,Johana Nichols,chec1245
Chechen,,puotak,,"gizzard, crop; edible plant species",,D;D,,Johana Nichols,chec1245
Chechen,,purba,,permission,,D;D,,Johana Nichols,chec1245
Chechen,,pxa,,hornbeam (<spbeg>Carpinus<spend> sp.),,D;D,,Johana Nichols,chec1245
Chechen,,pxatoeda,,"plowshare; tool for cutting out leather straps
",,D;D,,Johana Nichols,chec1245
Chechen,,pwoola,,"craft; trade, occupation; rite, performance of ceremony
",,D;D,,Johana Nichols,chec1245
Chechen,,pwor,,dinner,,D;D,,Johana Nichols,chec1245
Chechen,,pwu,,dog (male),,D;D,,Johana Nichols,chec1245
Chechen,,pwyyra-laamaz,,night prayer,,D;D,,Johana Nichols,chec1245
Chechen,,p'eeraska,,Friday,,D;D,,Johana Nichols,chec1245
Chechen,,rinzha,,"gate, stile",,D;D,,Johana Nichols,chec1245
Chechen,,rouzaan-ziezag,,rose,,D;D,,Johana Nichols,chec1245
Chechen,,saazz-laatta,,"yellow clay (used on walls in construction), daub",,D;D,,Johana Nichols,chec1245
Chechen,,saqt,,"birth defect
",,D;D,,Johana Nichols,chec1245
Chechen,,saallar,,silkworm,,D;D,,Johana Nichols,chec1245
Chechen,,saalor,,marten,,D;D,,Johana Nichols,chec1245
Chechen,,saahw,,"measure of grain (=8 double handfuls)
",,D;D,,Johana Nichols,chec1245
Chechen,,sieghaz,,"gum, chewing gum; chewing wax; pitch, pine pitch, creosote; beeswax",,D;D,,Johana Nichols,chec1245
Chechen,,siak,,"star, blaze (on forehead of horse)",,D;D,,Johana Nichols,chec1245
Chechen,,seeqa-waad,,crossbow; arbalest,,D;D,,Johana Nichols,chec1245
Chechen,,seera,,"nest egg
",,D;D,,Johana Nichols,chec1245
Chechen,,siat,,"star, blaze (white mark on horse's forehead)",,D;D,,Johana Nichols,chec1245
Chechen,,siz,,"line; mark, incision, seam",,D;D,,Johana Nichols,chec1245
Chechen,,siluu,,tanning agent,,D;D,,Johana Nichols,chec1245
Chechen,,sintar,,"sapling, tree seedling, young tree",,D;D,,Johana Nichols,chec1245
Chechen,,sir,,"enamel, glaze; (dial.) paint",,D;D,,Johana Nichols,chec1245
Chechen,,sirghat,,"shaving, splinter, sliver",,D;D,,Johana Nichols,chec1245
Chechen,,sour,,suede; type of leather with textured surface,,D;D,,Johana Nichols,chec1245
Chechen,,sorgha,,part of plow,,D;D,,Johana Nichols,chec1245
Chechen,,sicq'ar,,"flat stone, flat pebble, skipping stone",,D;D,,Johana Nichols,chec1245
Chechen,,stielaxaeshtig,,"lightning, lightning bolt",,D;D,,Johana Nichols,chec1245
Chechen,,sugha,,wild oat (<spbeg>Avena fatua<spend>),,D;D,,Johana Nichols,chec1245
Chechen,,suura,,tree species,,D;D,,Johana Nichols,chec1245
Chechen,,suurat,,"surah (of Koran), chapter (of Koran)",,D;D,,Johana Nichols,chec1245
Chechen,,sursat,,"product, produce, groceries
",,D;D,,Johana Nichols,chec1245
Chechen,,surt,,"picture, photograph, portrait, painting",,D;D,,Johana Nichols,chec1245
Chechen,,taipa,,"clan, tribe; type, sort, kind
",,D;D,,Johana Nichols,chec1245
Chechen,,shinara,,Tuesday,,D;D,,Johana Nichols,chec1245
Chechen,,shot,,Saturday,,D;D,,Johana Nichols,chec1245
Chechen,,soughat,,"gift, present; award",,D;D,,Johana Nichols,chec1245
Chechen,,taammagha,,"handprint, footprint, fingerprint; brand (on horse or cow)
",,D;D,,Johana Nichols,chec1245
Chechen,,tarsh,,hunting dog,,D;D,,Johana Nichols,chec1245
Chechen,,teuna,,hen's nest,,D;D,,Johana Nichols,chec1245
Chechen,,teeziat,,funeral,,D;D,,Johana Nichols,chec1245
Chechen,,tiaq,,"kneading board, kneading trough",,D;D,,Johana Nichols,chec1245
Chechen,,tial,,wire,,D;D,,Johana Nichols,chec1245
Chechen,,teelat,,leather ,,D;D,,Johana Nichols,chec1245
Chechen,,teralla,,"likeness, similarity, resemblance",,D;D,,Johana Nichols,chec1245
Chechen,,teerahw,,number; date,,D;D,,Johana Nichols,chec1245
Chechen,,tooba,,repentance,,D;D,,Johana Nichols,chec1245
Chechen,,toobalq,,flower species,,D;D,,Johana Nichols,chec1245
Chechen,,tou,,"heat, sultriness; mirage
",,D;D,,Johana Nichols,chec1245
Chechen,,toi,,"feast, festivity, banquet; large, noisy gathering (such as a wedding)
",,D;D,,Johana Nichols,chec1245
Chechen,,tolla,,shuttle (of loom),,D;D,,Johana Nichols,chec1245
Chechen,,tomka / tonka,,tobacco,,D;D,,Johana Nichols,chec1245
Chechen,,tuqam,,"tribe, clan confederation",,D;D,,Johana Nichols,chec1245
Chechen,,tuskar,,basket,,D;D,,Johana Nichols,chec1245
Chechen,,tush,,goal (in children's ball games); hole (in golf) ,,D;D,,Johana Nichols,chec1245
Chechen,,tyyra,,"tale, fairy tale; tall tale, fib, yarn",,D;D,,Johana Nichols,chec1245
Chechen,,tyti,,bead,,D;D,,Johana Nichols,chec1245
Chechen,,t'aersig,,"type of fine, smooth leather",,D;D,,Johana Nichols,chec1245
Chechen,,xabar,,"rumor; news; conversation, talk",,D;D,,Johana Nichols,chec1245
Chechen,,xandosh,,verb,,D;D,,Johana Nichols,chec1245
Chechen,,xiasht,,otter,,D;D,,Johana Nichols,chec1245
Chechen,,xuutal,,"stem or trunk of vine
",,D;D,,Johana Nichols,chec1245
Chechen,,hwoula,,halvah,,D;D,,Johana Nichols,chec1245
Chechen,,hweeq'al,,"intelligence, sense, good sense, common sense, wisdom, mind, brains, smarts",,D;D,,Johana Nichols,chec1245
Chechen,,cick  / cicig,,cat,,D;D,,Johana Nichols,chec1245
Chechen,,irs,,"happiness, good fortune, fortune",,D;D,,Johana Nichols,chec1245
Chechen,,ziezag,,flower (blossom or flowering plant),,D;D,,Johana Nichols,chec1245
Chechen,,hwasht,,"need, demand (on one's time or resources), necessities",,D;D,,Johana Nichols,chec1245
Chechen,,hwurmat,,"care, thrift",,D;D,,Johana Nichols,chec1245
Chechen,,churt,,"grave marker, gravestone",,D;D,,Johana Nichols,chec1245
Chechen,,hordkiema,,ship,,D;D,,Johana Nichols,chec1245
Chechen,,c'ogha,,"scream; roar (of lion, etc.)",,D;D,,Johana Nichols,chec1245
Chechen,,c'onga,,navel; umbilical cord,,D;D,,Johana Nichols,chec1245
Chechen,,cha,,straw,,D;D,,Johana Nichols,chec1245
Chechen,,chai,,tea,,D;D,,Johana Nichols,chec1245
Chechen,,cherma,,barrel,,D;D,,Johana Nichols,chec1245
Chechen,,cheetar,,tent; umbrella; poncho,,D;D,,Johana Nichols,chec1245
Chechen,,ch'iash,,"stick, small branch, thin piece of wood",,D;D,,Johana Nichols,chec1245
Chechen,,chuxa,,"strap, leash ",,D;D,,Johana Nichols,chec1245
Chechen,,choug,,edible wild plant species (bush),,D;D,,Johana Nichols,chec1245
Chechen,,ch'ob,,bittern,,D;D,,Johana Nichols,chec1245
Chechen,,shait'a,,devil,,D;D,,Johana Nichols,chec1245
Chechen,,shiekar,,sugar; candy,,D;D,,Johana Nichols,chec1245
Chechen,,sheeq'a,,ink,,D;D,,Johana Nichols,chec1245
Chechen,,shelwa,,"devil, jinn",,D;D,,Johana Nichols,chec1245
Chechen,,shisha,,bottle,,D;D,,Johana Nichols,chec1245
Chechen,,shun,,"tray, serving tray; table set with food, banquet; small three-legged table (used as serving table for guest)",,D;D,,Johana Nichols,chec1245
Chechen,,ier,,"hunting dog, borzoi",,D;D,,Johana Nichols,chec1245
Chechen,,iahw,,"shame; conscience, sense of propriety",,D;D,,Johana Nichols,chec1245
Chechen,,bint,,bandage,,D;D,,Johana Nichols,chec1245
Chechen,,wyrg,,"hole; opening, orifice, aperture; burrow",,D;D,,Johana Nichols,chec1245
Chechen,,de,,"power, force, strength; possibility, capacity",,D;D,,Johana Nichols,chec1245
Chechen,,qaappa / qahwpa,,prostitute,,D;D,,Johana Nichols,chec1245
Chechen,,elp,,letter (of alphabet),,D;D,,Johana Nichols,chec1245
Chechen,,zhwaliin nuskal,,"mushroom, toadstool",,D;D,,Johana Nichols,chec1245
Chechen,,staka,,"glass, drinking glass, tumbler",,D;D,,Johana Nichols,chec1245
Chechen,,nixa,,"kvass; homemade beer, home brew",,D;D,,Johana Nichols,chec1245
Chechen,,waad,,slingshot; bow,,D;D,,Johana Nichols,chec1245
Chechen,,shaal,,"wool, woolen fabric",,D;D,,Johana Nichols,chec1245
Chechen,,gaziat,,newspaper,,D;D,,Johana Nichols,chec1245
Chechen,,hetal-metal,,riddle,,D;D,,Johana Nichols,chec1245
Chechen,,chaxchar,,"waterfall, rapids; fountain",,D;D,,Johana Nichols,chec1245
Chechen,,sylhwa,,"prayer beads, rosary",,D;D,,Johana Nichols,chec1245
Chechen,,naana-c'a,,living room,,D;J,,Johana Nichols,chec1245
Chechen,,dilx-giargarluo,,"kinship, blood kinship, relatedness, consanguineal kinship",,D;V/J,,Johana Nichols,chec1245
Chechen,,zaaxaluo,,affinal kinship,,D;V/J,,Johana Nichols,chec1245
Chechen,,dyrsta,,"bridle; halter, muzzle",,J/D;J/D,,Johana Nichols,chec1245
Chechen,,k'orni,,"chick; baby bird, baby animal",,"D, J;D",,Johana Nichols,chec1245
Chechen,,humma 'a,,nothing; (not) anything,,D/J;,,Johana Nichols,chec1245
Chechen,,hurla'jow,,houri,,J;B,,Johana Nichols,chec1245
Chechen,,ooba,,cassock,,J;B,,Johana Nichols,chec1245
Chechen,,naana,,mother,,J;B,,Johana Nichols,chec1245
Chechen,,bwieghag,,felt,,J;B,,Johana Nichols,chec1245
Chechen,,zuda,,"woman, wife",,J;B,,Johana Nichols,chec1245
Chechen,,maarnaana,,"mother-in-law, husband's mother",,J;B,,Johana Nichols,chec1245
Chechen,,nus,,daughter-in-law,,J;B,,Johana Nichols,chec1245
Chechen,,jow,,girl; daughter; queen (in cards),,J;B,,Johana Nichols,chec1245
Chechen,,johwtar,,third cousin (female),,J;B,,Johana Nichols,chec1245
Chechen,,jisha,,sister,,J;B,,Johana Nichols,chec1245
Chechen,,deeca,,"aunt, father's sister",,J;B,,Johana Nichols,chec1245
Chechen,,neeca,,maternal aunt,,J;B,,Johana Nichols,chec1245
Chechen,,deejisha,,paternal aunt,,J;B,,Johana Nichols,chec1245
Chechen,,neenajisha,,"maternal aunt, mother's sister",,J;B,,Johana Nichols,chec1245
Chechen,,meerjow,,stepdaughter (husband's daughter),,J;B,,Johana Nichols,chec1245
Chechen,,ghaarbash,,"servant, slave (female)",,J;B,,Johana Nichols,chec1245
Chechen,,qoochushjerg,,distant relative (female); seventh cousin?,,J;B,,Johana Nichols,chec1245
Chechen,,zhoera-baaba,,"witch, sorceress
",,J;B,,Johana Nichols,chec1245
Chechen,,zaghluo,,"female relative of groom who presents gifts to bride's parents
",,J;B,,Johana Nichols,chec1245
Chechen,,ituu,,"iron, flatiron",,J;B,,Johana Nichols,chec1245
Chechen,,qin,,sister-in-law (husband's brother's wife),,J;B,,Johana Nichols,chec1245
Chechen,,lain 'aezni,,snow maiden (in folklore),,J;B,,Johana Nichols,chec1245
Chechen,,louzuo-huma,,toy,,J;B,,Johana Nichols,chec1245
Chechen,,maarjisha,,"sister-in-law, husband's sister",,J;B,,Johana Nichols,chec1245
Chechen,,meechak,,"Russian woman; Russified woman
",,J;B,,Johana Nichols,chec1245
Chechen,,paaltyysa,,"fortuneteller, sorceress
",,J;B,,Johana Nichols,chec1245
Chechen,,stie,,wife; female ,,J;B,,Johana Nichols,chec1245
Chechen,,deestie,,stepmother,,J;B,,Johana Nichols,chec1245
Chechen,,stujisha,,"sister-in-law, wife's sister",,J;B,,Johana Nichols,chec1245
Chechen,,stunnaana,,"mother-in-law, wife's mother",,J;B,,Johana Nichols,chec1245
Chechen,,stoecha-jow,,stepdaughter,,J;B,,Johana Nichols,chec1245
Chechen,,neenanaana,,grandmother; maternal grandmother,,J;B,,Johana Nichols,chec1245
Chechen,,deenaana,,grandmother; paternal grandmother,,J;B,,Johana Nichols,chec1245
Chechen,,jalsmani,,paradise,,J;J,,Johana Nichols,chec1245
Chechen,,zhoezhaghati,,hell,,J;J,,Johana Nichols,chec1245
Chechen,,woozhal,,"death, end (of person)",,J;J,,Johana Nichols,chec1245
Chechen,,bumbari,,bumblebee,,J;J,,Johana Nichols,chec1245
Chechen,,jilbazgour,,dragonfly,,J;J,,Johana Nichols,chec1245
Chechen,,chwaeurag,,cockroach,,J;J,,Johana Nichols,chec1245
Chechen,,deelakuotam,,ladybug,,J;J,,Johana Nichols,chec1245
Chechen,,dodam,,ladybug,,J;J,,Johana Nichols,chec1245
Chechen,,daduolag,,ladybug,,J;J,,Johana Nichols,chec1245
Chechen,,t'od,,gadfly,,J;J,,Johana Nichols,chec1245
Chechen,,caepcalg,,grasshopper; cricket,,J;J,,Johana Nichols,chec1245
Chechen,,gezga,,spider,,J;J,,Johana Nichols,chec1245
Chechen,,sadolhuma,,"insect; gnat, mosquito",,J;J,,Johana Nichols,chec1245
Chechen,,dwaama,,badger,,J;J,,Johana Nichols,chec1245
Chechen,,etmaewig,,snail,,J;J,,Johana Nichols,chec1245
Chechen,,aengalxa / aengalgha,,sowbug,,J;J,,Johana Nichols,chec1245
Chechen,,borz,,wolf,,J;J,,Johana Nichols,chec1245
Chechen,,cha,,bear,,J;J,,Johana Nichols,chec1245
Chechen,,chaaghalq,,jackal,,J;J,,Johana Nichols,chec1245
Chechen,,ghala,,doe,,J;J,,Johana Nichols,chec1245
Chechen,,nal,,wild boar,,J;J,,Johana Nichols,chec1245
Chechen,,tuoti,,parrot,,J;J,,Johana Nichols,chec1245
Chechen,,maaqqal,,kite (bird),,J;J,,Johana Nichols,chec1245
Chechen,,ghirgha,,hawk species,,J;J,,Johana Nichols,chec1245
Chechen,,aalqaanch,,starling; (fig.) person who does not keep a permanent address and job,,J;J,,Johana Nichols,chec1245
Chechen,,ch'ieghag,,magpie (<spbeg>Pica pica<spend>),,J;J,,Johana Nichols,chec1245
Chechen,,q'ig,,crow; spade (cards),,J;J,,Johana Nichols,chec1245
Chechen,,q'orza-q'ig,,magpie(<spbeg>Pica pica<spend>),,J;J,,Johana Nichols,chec1245
Chechen,,chouka,,rook,,J;J,,Johana Nichols,chec1245
Chechen,,nwaeula,,"lark, skylark",,J;J,,Johana Nichols,chec1245
Chechen,,huttut,,hoopoe,,J;J,,Johana Nichols,chec1245
Chechen,,otjoq,,cuckoo,,J;J,,Johana Nichols,chec1245
Chechen,,darta,,bird species (bustard? hawk?),,J;J,,Johana Nichols,chec1245
Chechen,,baad,,duck,,J;J,,Johana Nichols,chec1245
Chechen,,aaqakuotam,,"black grouse; blackcock, grayhen (<spbeg>Lyrurus<spend> sp.)",,J;J,,Johana Nichols,chec1245
Chechen,,shorshal,,"blackbird (<spbeg>Turdus merula<spend>), thrush",,J;J,,Johana Nichols,chec1245
Chechen,,hurc'ialdig,,"siskin (bird, <spbeg>Carduelis spinus<spend>)",,J;J,,Johana Nichols,chec1245
Chechen,,moskal,,turkey,,J;J,,Johana Nichols,chec1245
Chechen,,ghaaz,,goose,,J;J,,Johana Nichols,chec1245
Chechen,,borghal,,"cock, rooster",,J;J,,Johana Nichols,chec1245
Chechen,,nwaena,,"rooster, cock",,J;J,,Johana Nichols,chec1245
Chechen,,ashtarqkuotam,,guinea fowl,,J;J,,Johana Nichols,chec1245
Chechen,,ghaarghuli,,crane,,J;J,,Johana Nichols,chec1245
Chechen,,ch'eeriidooxurg,,"stork, heron",,J;J,,Johana Nichols,chec1245
Chechen,,stigalxiqoehwurg,,heron,,J;J,,Johana Nichols,chec1245
Chechen,,zhaghzhagha,,"jackdaw (bird, <spbeg>Corvus monedula<spend>)",,J;J,,Johana Nichols,chec1245
Chechen,,ghurghaaz,,swan,,J;J,,Johana Nichols,chec1245
Chechen,,tuodaq,,"bustard (bird, <spbeg>Otis<spend> sp.)",,J;J,,Johana Nichols,chec1245
Chechen,,pwaagal,,"hare, rabbit",,J;J,,Johana Nichols,chec1245
Chechen,,lergjaaxar,,"hare, rabbit",,J;J,,Johana Nichols,chec1245
Chechen,,bula,,"bison (European), buffalo",,J;J,,Johana Nichols,chec1245
Chechen,,shoekkari,,mountain goat species (possibly chamois),,J;J,,Johana Nichols,chec1245
Chechen,,hwiagh / hwiax,,"East Caucasian mountain goat (<spbeg>Capra  cylindricornis<spend>,  probably also <spbeg>Capra caucasica<spend>)",,J;J,,Johana Nichols,chec1245
Chechen,,masar,,"mountain goat, possibly chamois (<spbeg>Rupicapra rupicapra<spend>)",,J;J,,Johana Nichols,chec1245
Chechen,,daatolg,,bear cub,,J;J,,Johana Nichols,chec1245
Chechen,,chaitaw,,bear cub,,J;J,,Johana Nichols,chec1245
Chechen,,gaaza,,goat; female goat,,J;J,,Johana Nichols,chec1245
Chechen,,bozh,,"buck, male goat",,J;J,,Johana Nichols,chec1245
Chechen,,hwaqa,,pig,,J;J,,Johana Nichols,chec1245
Chechen,,xersig,,piglet,,J;J,,Johana Nichols,chec1245
Chechen,,byhwig,,kid,,J;J,,Johana Nichols,chec1245
